Q#133 - >GPK93_06g09500	non-specific	273125	27	89	2.12147e-06	46.1923	TIGR00536	hemK_fam	NC	cl36681	HemK family putative methylases. The gene hemK from E. coli was found to contribute to heme biosynthesis and originally suggested to be protoporphyrinogen oxidase. Functional analysis of the nearest homolog in Saccharomyces cerevisiae, YNL063w, finds it is not protoporphyrinogen oxidase and sequence analysis suggests that HemK homologs have S-adenosyl-methionine-dependent methyltransferase activity (Medline 99237242). Homologs are found, usually in a single copy, in nearly all completed genomes, but varying somewhat in apparent domain architecture. Both E. coli and H. influenzae have two members rather than one. The members from the Mycoplasmas have an additional C-terminal domain. [Protein fate, Protein modification and repair]
Q#133 - >GPK93_06g09500	superfamily	273125	27	89	2.12147e-06	46.1923	cl36681	hemK_fam superfamily	NC	 - 	HemK family putative methylases. The gene hemK from E. coli was found to contribute to heme biosynthesis and originally suggested to be protoporphyrinogen oxidase. Functional analysis of the nearest homolog in Saccharomyces cerevisiae, YNL063w, finds it is not protoporphyrinogen oxidase and sequence analysis suggests that HemK homologs have S-adenosyl-methionine-dependent methyltransferase activity (Medline 99237242). Homologs are found, usually in a single copy, in nearly all completed genomes, but varying somewhat in apparent domain architecture. Both E. coli and H. influenzae have two members rather than one. The members from the Mycoplasmas have an additional C-terminal domain. [Protein fate, Protein modification and repair]
Q#164 - >GPK93_06g09830	non-specific	350790	251	404	1.54897e-08	55.26	cd18032	DEXHc_RE_I_III_res	 - 	cl28899	DEXH-box helicase domain of type III restriction enzyme res subunit. Members of this model includes both type I and type III restriction enzymes. Both are hetero-oligomeric proteins. Type I REs are encoded by three closely linked genes: a specificity subunit (HsdS or S) for recognizing a DNA sequence, a methylation subunit (HsdM or M) for methylating the recognized target bases, and a restriction subunit (HsdR or R) for the translocation and random cleavage of non-methylated DNA. They show diverse catalytic activities, including methyltransferase (MTase), ATP hydrolase (ATPase), DNA translocation and restriction activities. These enzymes cut at a site that differs, and is a random distance (at least 1000 bp) away, from their recognition site. Cleavage at these random sites follows a process of DNA translocation, which shows that these enzymes are also molecular motors. The recognition site is asymmetrical and is composed of two specific portions: one containing 3-4 nucleotides, and another containing 4-5 nucleotides, separated by a non-specific spacer of about 6-8 nucleotides. Type III enzymes are composed of two subunits, Res and Mod. The Mod subunit recognizes the DNA sequence specific for the system and is a modification methyltransferase; as such, it is functionally equivalent to the M and S subunits of type I restriction endonucleases. Res is required for restriction, although it has no enzymatic activity on its own. Type III enzymes recognize short 5-6 bp-long asymmetric DNA sequences and cleave 25-27 bp downstream to leave short, single-stranded 5' protrusions. They require the presence of two inversely oriented unmethylated recognition sites for restriction to occur. These enzymes methylate only one strand of the DNA, at the N-6 position of adenosyl residues, so newly replicated DNA will have only one strand methylated, which is sufficient to protect against restriction. Both type I and type III REs are members of the DEAD-like helicase superfamily, a diverse family of proteins involved in ATP-dependent RNA or DNA unwinding. This domain contains the ATP-binding region.
Q#174 - >GPK93_06g09930	superfamily	451276	158	217	6.81552e-09	50.7715	cl21498	SANT superfamily	 - 	 - 	N/A. This domain, approximately 90 residues, is mainly found in DNA methyltransferase 1-associated protein 1 (DAMP1) that plays an important role in development and maintenace of genome integrity in various mammalia species. It mainly consists of tandem repeats of three alpha-helices that are arranged in a helix-turn-helix motif and shows a structual similarity with SANT domain and Myb DNA-binding domain, indicating it contains a putative DNA binding site.
Q#192 - >GPK93_06g10110	non-specific	206666	4	64	4.87254e-07	49.7651	cd01878	HflX	C	cl38936	HflX GTPase family. HflX subfamily. A distinct conserved domain with a glycine-rich segment N-terminal of the GTPase domain characterizes the HflX subfamily. The E. coli HflX has been implicated in the control of the lambda cII repressor proteolysis, but the actual biological functions of these GTPases remain unclear. HflX is widespread, but not universally represented in all three superkingdoms.
Q#202 - >GPK93_06g10220	non-specific	438796	23	102	4.69075e-13	61.4089	cd21980	HMG-box_HMG20	 - 	cl00082	high mobility group (HMG)-box found in the high mobility group protein 20 (HMG20) subfamily. The HMG20 subfamily includes HMG20A and HMG20B. HMG20A, also called HMG box-containing protein 20A, HMG domain-containing protein 1, HMG domain-containing protein HMGX1, HMGXB1, or iBRAF, is a chromatin-associated protein involved in neuronal differentiation and maturation. It is required for SNAI1-mediated epithelial to mesenchymal transition. HMG20A acts as an inhibitor of HMG20B. HMG20B, also called SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1-related, SMARCE1-related protein (SMARCE1R), BRCA2-associated factor 35 (BRAF35), HMG box-containing protein 20B, HMG domain-containing protein 2, HMG domain-containing protein HMGX2, Sox-like transcriptional factor, or structural DNA-binding protein BRAF35, is a DNA binding factor that acts as a repressor of erythroid differentiation. It is required for correct progression through the G2 phase of the cell cycle and entry into mitosis. It is also required for RCOR1/CoREST mediated repression of neuronal specific gene promoters. HMG20B is a core subunit of the Lys-specific demethylase 1/REST co-repressor 1 (LSD1-CoREST) histone demethylase complex. Both HMG20A and HMG20B contain one HMG-box.
Q#202 - >GPK93_06g10220	non-specific	438796	120	171	3.91146e-06	42.9193	cd21980	HMG-box_HMG20	C	cl00082	high mobility group (HMG)-box found in the high mobility group protein 20 (HMG20) subfamily. The HMG20 subfamily includes HMG20A and HMG20B. HMG20A, also called HMG box-containing protein 20A, HMG domain-containing protein 1, HMG domain-containing protein HMGX1, HMGXB1, or iBRAF, is a chromatin-associated protein involved in neuronal differentiation and maturation. It is required for SNAI1-mediated epithelial to mesenchymal transition. HMG20A acts as an inhibitor of HMG20B. HMG20B, also called SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1-related, SMARCE1-related protein (SMARCE1R), BRCA2-associated factor 35 (BRAF35), HMG box-containing protein 20B, HMG domain-containing protein 2, HMG domain-containing protein HMGX2, Sox-like transcriptional factor, or structural DNA-binding protein BRAF35, is a DNA binding factor that acts as a repressor of erythroid differentiation. It is required for correct progression through the G2 phase of the cell cycle and entry into mitosis. It is also required for RCOR1/CoREST mediated repression of neuronal specific gene promoters. HMG20B is a core subunit of the Lys-specific demethylase 1/REST co-repressor 1 (LSD1-CoREST) histone demethylase complex. Both HMG20A and HMG20B contain one HMG-box.
Q#205 - >GPK93_06g10260	non-specific	349779	6	171	1.11221e-14	71.4449	cd17870	GPN1	C	cl38936	GPN-loop GTPase 1. GPN-loop GTPase 1 (GPN1, also kown as MBD2-interacting protein or MBDin, RNAPII-associated protein 4, and XPA-binding protein 1) is a GTPase is required for nuclear targeting of RNA polymerase II. It forms heterodimers with GPN3.
Q#273 - >GPK93_07g11010	specific	223222	16	364	4.29725e-69	220.724	COG0144	RsmB	 - 	cl33775	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family [Translation, ribosomal structure and biogenesis]. 
Q#273 - >GPK93_07g11010	superfamily	223222	16	364	4.29725e-69	220.724	cl33775	RsmB superfamily	 - 	 - 	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family [Translation, ribosomal structure and biogenesis]. 
Q#273 - >GPK93_07g11010	non-specific	237857	105	364	1.5096e-34	131.837	PRK14902	PRK14902	N	cl36439	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB. 
Q#273 - >GPK93_07g11010	superfamily	237857	105	364	1.5096e-34	131.837	cl36439	PRK14902 superfamily	N	 - 	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB. 
Q#273 - >GPK93_07g11010	non-specific	188051	112	362	5.4046e-30	115.642	TIGR00446	nop2p	 - 	cl33194	NOL1/NOP2/sun family putative RNA methylase. [Protein synthesis, tRNA and rRNA base modification]
Q#273 - >GPK93_07g11010	superfamily	188051	112	362	5.4046e-30	115.642	cl33194	nop2p superfamily	 - 	 - 	NOL1/NOP2/sun family putative RNA methylase. [Protein synthesis, tRNA and rRNA base modification]
Q#273 - >GPK93_07g11010	non-specific	237858	108	300	7.72824e-25	104.756	PRK14904	PRK14904	N	cl36440	16S rRNA methyltransferase B; Provisional
Q#273 - >GPK93_07g11010	superfamily	237858	108	300	7.72824e-25	104.756	cl36440	PRK14904 superfamily	N	 - 	16S rRNA methyltransferase B; Provisional
Q#273 - >GPK93_07g11010	non-specific	237856	107	302	4.64709e-23	99.6184	PRK14901	PRK14901	N	cl36438	16S rRNA methyltransferase B; Provisional
Q#273 - >GPK93_07g11010	superfamily	237856	107	302	4.64709e-23	99.6184	cl36438	PRK14901 superfamily	N	 - 	16S rRNA methyltransferase B; Provisional
Q#273 - >GPK93_07g11010	non-specific	426109	169	361	2.55874e-21	90.1757	pfam01189	Methyltr_RsmB-F	 - 	cl17173	16S rRNA methyltransferase RsmB/F. This is the catalytic core of this SAM-dependent 16S ribosomal methyltransferase RsmB/F enzyme. There is a catalytic cysteine residue at 180 in UniProtKB:Q5SII2, with another highly conserved cysteine at residue 230. It methylates the C(5) position of cytosine 2870 (m5C2870) in 25S rRNA.
Q#273 - >GPK93_07g11010	superfamily	450167	169	361	2.55874e-21	90.1757	cl17173	AdoMet_MTases superfamily	 - 	 - 	N/A. This family appears to have methyltransferase activity.
Q#273 - >GPK93_07g11010	non-specific	183387	112	260	6.29226e-16	78.7967	PRK11933	yebU	C	cl32744	rRNA (cytosine-C(5)-)-methyltransferase RsmF; Reviewed
Q#273 - >GPK93_07g11010	superfamily	183387	112	260	6.29226e-16	78.7967	cl32744	yebU superfamily	C	 - 	rRNA (cytosine-C(5)-)-methyltransferase RsmF; Reviewed
Q#273 - >GPK93_07g11010	non-specific	184896	110	300	1.00678e-11	65.6642	PRK14903	PRK14903	N	cl33029	16S rRNA methyltransferase B; Provisional
Q#273 - >GPK93_07g11010	superfamily	184896	110	300	1.00678e-11	65.6642	cl33029	PRK14903 superfamily	N	 - 	16S rRNA methyltransferase B; Provisional
Q#273 - >GPK93_07g11010	non-specific	236790	156	260	1.28704e-06	49.8029	PRK10901	PRK10901	NC	cl35969	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB. 
Q#273 - >GPK93_07g11010	superfamily	236790	156	260	1.28704e-06	49.8029	cl35969	PRK10901 superfamily	NC	 - 	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB. 
Q#273 - >GPK93_07g11010	non-specific	225151	172	235	1.65612e-06	48.0083	COG2242	CobL	C	cl28096	Precorrin-6B methylase 2  [Coenzyme transport and metabolism]. 
Q#273 - >GPK93_07g11010	superfamily	225151	172	235	1.65612e-06	48.0083	cl28096	CobL superfamily	C	 - 	Precorrin-6B methylase 2  [Coenzyme transport and metabolism]. 
Q#274 - >GPK93_07g11020	non-specific	438123	257	302	4.49391e-11	57.166	cd16460	RING-H2_DZIP3	 - 	cl17238	RING finger, H2 subclass, found in DAZ (deleted in azoospermia)-interacting protein 3 (DZIP3) and similar proteins. DZIP3, also known as RNA-binding ubiquitin ligase of 138 kDa (RUL138) or 2A-HUB protein, is an RNA-binding E3 ubiquitin-protein ligase that interacts with coactivator-associated arginine methyltransferase 1 (CARM1) and acts as a transcriptional coactivator of estrogen receptor (ER) alpha. It is also a histone H2A ubiquitin ligase that catalyzes monoubiquitination of H2A at lysine 119, functioning as a combinatorial component of the repression machinery required for repressing a specific chemokine gene expression program, critically modulating migratory responses to Toll-like receptors (TLR) activation. DZIP3 contains a C3H2C3-type RING-H2 finger at the C-terminus.
Q#297 - >GPK93_07g11250	non-specific	349779	4	208	8.30343e-30	111.506	cd17870	GPN1	 - 	cl38936	GPN-loop GTPase 1. GPN-loop GTPase 1 (GPN1, also kown as MBD2-interacting protein or MBDin, RNAPII-associated protein 4, and XPA-binding protein 1) is a GTPase is required for nuclear targeting of RNA polymerase II. It forms heterodimers with GPN3.
Q#384 - >GPK93_07g12140	specific	223370	1	204	2.82549e-80	250.218	COG0293	RlmE	 - 	cl41855	23S rRNA U2552 (ribose-2'-O)-methylase RlmE/FtsJ [Translation, ribosomal structure and biogenesis]. 
Q#384 - >GPK93_07g12140	superfamily	223370	1	204	2.82549e-80	250.218	cl41855	RlmE superfamily	 - 	 - 	23S rRNA U2552 (ribose-2'-O)-methylase RlmE/FtsJ [Translation, ribosomal structure and biogenesis]. 
Q#384 - >GPK93_07g12140	specific	426399	24	200	8.6876e-55	182.789	pfam01728	FtsJ	 - 	cl17173	FtsJ-like methyltransferase. This family consists of FtsJ from various bacterial and archaeal sources FtsJ is a methyltransferase, but actually has no effect on cell division. FtsJ's substrate is the 23S rRNA. The 1.5 A crystal structure of FtsJ in complex with its cofactor S-adenosylmethionine revealed that FtsJ has a methyltransferase fold. This family also includes the N-terminus of flaviviral NS5 protein. It has been hypothesized that the N-terminal domain of NS5 is a methyltransferase involved in viral RNA capping.
Q#384 - >GPK93_07g12140	superfamily	450167	24	200	8.6876e-55	182.789	cl17173	AdoMet_MTases superfamily	 - 	 - 	N/A. This family appears to have methyltransferase activity.
Q#384 - >GPK93_07g12140	non-specific	183025	1	202	2.16028e-31	120.608	PRK11188	rrmJ	 - 	cl17173	23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE. 
Q#384 - >GPK93_07g12140	non-specific	429656	443	550	5.29891e-08	53.3745	pfam07780	Spb1_C	N	cl06696	Spb1 C-terminal domain. This presumed domain is found at the C-terminus of a family of FtsJ-like methyltransferases. Members of this family are involved in 60S ribosomal biogenesis.
Q#384 - >GPK93_07g12140	superfamily	429656	443	550	5.29891e-08	53.3745	cl06696	Spb1_C superfamily	N	 - 	Spb1 C-terminal domain. This presumed domain is found at the C-terminus of a family of FtsJ-like methyltransferases. Members of this family are involved in 60S ribosomal biogenesis.
Q#451 - >GPK93_08g12890	specific	238211	11	245	5.38741e-110	317.296	cd00351	TS_Pyrimidine_HMase	 - 	cl19097	Thymidylate synthase and pyrimidine hydroxymethylase: Thymidylate synthase (TS) and deoxycytidylate hydroxymethylase (dCMP-HMase) are homologs that catalyze analogous alkylation of C5 of pyrimidine nucleotides. Both enzymes are involved in the biosynthesis of DNA precursors and are active as homodimers. However, they exhibit distinct pyrimidine base specificities and differ in the details of their catalyzed reactions. TS is biologically ubiquitous and catalyzes the conversion of dUMP and methylene-tetrahydrofolate (CH2THF) to dTMP and dihydrofolate (DHF). It also acts as a regulator of its own expression by binding and inactivating its own RNA. Due to its key role in the de novo pathway for thymidylate synthesis and, hence, DNA synthesis, it is one of the most conserved enzymes across species and phyla. TS is a well-recognized target for anticancer chemotherapy, as well as a valuable new target against infectious diseases. Interestingly, in several protozoa, a single polypeptide chain codes for both, dihydrofolate reductase (DHFR) and thymidylate synthase (TS), forming a bifunctional enzyme (DHFR-TS), possibly through gene fusion at a single evolutionary point. DHFR-TS is also active as a dimer. Virus encoded dCMP-HMase catalyzes the reversible conversion of dCMP and CH2THF to hydroxymethyl-dCMP and THF. This family also includes dUMP hydroxymethylase, which is encoded by several bacteriophages that infect Bacillus subtilis, for their own protection against the host restriction system,  and contain hydroxymethyl-dUMP instead of dTMP in their DNA.
Q#452 - >GPK93_08g12900	non-specific	240264	13	457	0	622.388	PTZ00094	PTZ00094	 - 	cl30209	serine hydroxymethyltransferase; Provisional
Q#452 - >GPK93_08g12900	superfamily	240264	13	457	0	622.388	cl30209	PTZ00094 superfamily	 - 	 - 	serine hydroxymethyltransferase; Provisional
Q#452 - >GPK93_08g12900	non-specific	215639	13	457	0	604.667	PLN03226	PLN03226	 - 	cl18945	serine hydroxymethyltransferase; Provisional
Q#452 - >GPK93_08g12900	non-specific	395372	14	406	0	561.292	pfam00464	SHMT	 - 	cl18945	Serine hydroxymethyltransferase. 
Q#452 - >GPK93_08g12900	specific	223190	13	459	0	548.732	COG0112	GlyA	 - 	cl42521	Glycine/serine hydroxymethyltransferase [Amino acid transport and metabolism]. 
Q#452 - >GPK93_08g12900	superfamily	223190	13	459	0	548.732	cl42521	GlyA superfamily	 - 	 - 	Glycine/serine hydroxymethyltransferase [Amino acid transport and metabolism]. 
Q#452 - >GPK93_08g12900	specific	99733	15	411	0	518.296	cd00378	SHMT	 - 	cl18945	Serine-glycine hydroxymethyltransferase (SHMT). This family belongs to pyridoxal phosphate (PLP)-dependent aspartate aminotransferase superfamily (fold I). SHMT carries out interconversion of serine and glycine; it catalyzes the transfer of hydroxymethyl group of N5, N10-methylene tetrahydrofolate to glycine resulting in the formation of serine and tetrahydrofolate. Both eukaryotic and prokaryotic SHMT enzymes form tight obligate homodimers; the mammalian enzyme forms a homotetramer comprising four pyridoxal phosphate-bound active sites.
Q#452 - >GPK93_08g12900	non-specific	234571	15	459	1.9367e-174	495.365	PRK00011	glyA	 - 	cl18945	serine hydroxymethyltransferase; Reviewed
Q#452 - >GPK93_08g12900	non-specific	215153	13	393	2.37128e-155	453.107	PLN02271	PLN02271	N	cl30210	serine hydroxymethyltransferase
Q#452 - >GPK93_08g12900	superfamily	215153	13	393	2.37128e-155	453.107	cl30210	PLN02271 superfamily	N	 - 	serine hydroxymethyltransferase
Q#452 - >GPK93_08g12900	non-specific	237280	7	458	7.69011e-147	425.141	PRK13034	PRK13034	 - 	cl18945	serine hydroxymethyltransferase; Reviewed
Q#452 - >GPK93_08g12900	non-specific	184161	14	458	4.57009e-107	326.227	PRK13580	PRK13580	 - 	cl18945	glycine hydroxymethyltransferase. 
Q#488 - >GPK93_08g13270	specific	223222	3	344	2.04874e-67	221.11	COG0144	RsmB	 - 	cl33775	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family [Translation, ribosomal structure and biogenesis]. 
Q#488 - >GPK93_08g13270	superfamily	223222	3	344	2.04874e-67	221.11	cl33775	RsmB superfamily	 - 	 - 	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family [Translation, ribosomal structure and biogenesis]. 
Q#488 - >GPK93_08g13270	non-specific	188051	93	342	8.70912e-42	150.31	TIGR00446	nop2p	 - 	cl33194	NOL1/NOP2/sun family putative RNA methylase. [Protein synthesis, tRNA and rRNA base modification]
Q#488 - >GPK93_08g13270	superfamily	188051	93	342	8.70912e-42	150.31	cl33194	nop2p superfamily	 - 	 - 	NOL1/NOP2/sun family putative RNA methylase. [Protein synthesis, tRNA and rRNA base modification]
Q#488 - >GPK93_08g13270	non-specific	237857	93	344	7.05825e-38	144.164	PRK14902	PRK14902	N	cl36439	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB. 
Q#488 - >GPK93_08g13270	superfamily	237857	93	344	7.05825e-38	144.164	cl36439	PRK14902 superfamily	N	 - 	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB. 
Q#488 - >GPK93_08g13270	non-specific	426109	106	341	3.26732e-34	127.54	pfam01189	Methyltr_RsmB-F	 - 	cl17173	16S rRNA methyltransferase RsmB/F. This is the catalytic core of this SAM-dependent 16S ribosomal methyltransferase RsmB/F enzyme. There is a catalytic cysteine residue at 180 in UniProtKB:Q5SII2, with another highly conserved cysteine at residue 230. It methylates the C(5) position of cytosine 2870 (m5C2870) in 25S rRNA.
Q#488 - >GPK93_08g13270	superfamily	450167	106	341	3.26732e-34	127.54	cl17173	AdoMet_MTases superfamily	 - 	 - 	N/A. This family appears to have methyltransferase activity.
Q#488 - >GPK93_08g13270	non-specific	183387	93	342	8.78918e-24	104.22	PRK11933	yebU	C	cl32744	rRNA (cytosine-C(5)-)-methyltransferase RsmF; Reviewed
Q#488 - >GPK93_08g13270	superfamily	183387	93	342	8.78918e-24	104.22	cl32744	yebU superfamily	C	 - 	rRNA (cytosine-C(5)-)-methyltransferase RsmF; Reviewed
Q#488 - >GPK93_08g13270	non-specific	237856	108	343	3.73323e-20	92.6848	PRK14901	PRK14901	N	cl36438	16S rRNA methyltransferase B; Provisional
Q#488 - >GPK93_08g13270	superfamily	237856	108	343	3.73323e-20	92.6848	cl36438	PRK14901 superfamily	N	 - 	16S rRNA methyltransferase B; Provisional
Q#488 - >GPK93_08g13270	non-specific	184896	93	272	1.9278e-18	87.6206	PRK14903	PRK14903	N	cl33029	16S rRNA methyltransferase B; Provisional
Q#488 - >GPK93_08g13270	superfamily	184896	93	272	1.9278e-18	87.6206	cl33029	PRK14903 superfamily	N	 - 	16S rRNA methyltransferase B; Provisional
Q#488 - >GPK93_08g13270	non-specific	237858	93	261	2.8163e-14	74.7104	PRK14904	PRK14904	N	cl36440	16S rRNA methyltransferase B; Provisional
Q#488 - >GPK93_08g13270	superfamily	237858	93	261	2.8163e-14	74.7104	cl36440	PRK14904 superfamily	N	 - 	16S rRNA methyltransferase B; Provisional
Q#488 - >GPK93_08g13270	non-specific	236790	106	342	1.29593e-12	69.448	PRK10901	PRK10901	N	cl35969	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB. 
Q#488 - >GPK93_08g13270	superfamily	236790	106	342	1.29593e-12	69.448	cl35969	PRK10901 superfamily	N	 - 	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB. 
Q#530 - >GPK93_08g13720	superfamily	451531	111	274	3.9431e-16	74.2002	cl23768	ENDO3c superfamily	 - 	 - 	N/A. This family contains a diverse range of structurally related DNA repair proteins. The superfamily is called the HhH-GPD family after its hallmark Helix-hairpin-helix and Gly/Pro rich loop followed by a conserved aspartate. This includes endonuclease III, EC:4.2.99.18 and MutY an A/G-specific adenine glycosylase, both have a C terminal 4Fe-4S cluster. The family also includes 8-oxoguanine DNA glycosylases. The methyl-CPG binding protein MBD4 also contains a related domain that is a thymine DNA glycosylase. The family also includes DNA-3-methyladenine glycosylase II EC:3.2.2.21 and other members of the AlkA family.
Q#530 - >GPK93_08g13720	non-specific	425841	114	260	7.88626e-08	50.3604	pfam00730	HhH-GPD	 - 	cl23768	HhH-GPD superfamily base excision DNA repair protein. This family contains a diverse range of structurally related DNA repair proteins. The superfamily is called the HhH-GPD family after its hallmark Helix-hairpin-helix and Gly/Pro rich loop followed by a conserved aspartate. This includes endonuclease III, EC:4.2.99.18 and MutY an A/G-specific adenine glycosylase, both have a C terminal 4Fe-4S cluster. The family also includes 8-oxoguanine DNA glycosylases. The methyl-CPG binding protein MBD4 also contains a related domain that is a thymine DNA glycosylase. The family also includes DNA-3-methyladenine glycosylase II EC:3.2.2.21 and other members of the AlkA family.
Q#540 - >GPK93_08g13820	superfamily	451531	50	224	5.81517e-37	128.267	cl23768	ENDO3c superfamily	 - 	 - 	N/A. This family contains a diverse range of structurally related DNA repair proteins. The superfamily is called the HhH-GPD family after its hallmark Helix-hairpin-helix and Gly/Pro rich loop followed by a conserved aspartate. This includes endonuclease III, EC:4.2.99.18 and MutY an A/G-specific adenine glycosylase, both have a C terminal 4Fe-4S cluster. The family also includes 8-oxoguanine DNA glycosylases. The methyl-CPG binding protein MBD4 also contains a related domain that is a thymine DNA glycosylase. The family also includes DNA-3-methyladenine glycosylase II EC:3.2.2.21 and other members of the AlkA family.
Q#540 - >GPK93_08g13820	specific	425841	54	199	3.19602e-25	96.1991	pfam00730	HhH-GPD	 - 	cl23768	HhH-GPD superfamily base excision DNA repair protein. This family contains a diverse range of structurally related DNA repair proteins. The superfamily is called the HhH-GPD family after its hallmark Helix-hairpin-helix and Gly/Pro rich loop followed by a conserved aspartate. This includes endonuclease III, EC:4.2.99.18 and MutY an A/G-specific adenine glycosylase, both have a C terminal 4Fe-4S cluster. The family also includes 8-oxoguanine DNA glycosylases. The methyl-CPG binding protein MBD4 also contains a related domain that is a thymine DNA glycosylase. The family also includes DNA-3-methyladenine glycosylase II EC:3.2.2.21 and other members of the AlkA family.
Q#565 - >GPK93_08g14090	specific	214792	77	337	1.44282e-20	90.1535	smart00729	Elp3	 - 	cl33397	Elongator protein 3, MiaB family, Radical SAM. This superfamily contains MoaA, NifB, PqqE, coproporphyrinogen III oxidase, biotin synthase and MiaB families, and includes a representative in the eukaryotic elongator subunit, Elp-3. Some members of the family are methyltransferases.
Q#565 - >GPK93_08g14090	superfamily	214792	77	337	1.44282e-20	90.1535	cl33397	Elp3 superfamily	 - 	 - 	Elongator protein 3, MiaB family, Radical SAM. This superfamily contains MoaA, NifB, PqqE, coproporphyrinogen III oxidase, biotin synthase and MiaB families, and includes a representative in the eukaryotic elongator subunit, Elp-3. Some members of the family are methyltransferases.
Q#574 - >GPK93_08g14180	non-specific	411041	74	114	1.30149e-06	43.6895	cd21089	Trm112-like	N	cl40493	eukaryotic tRNA methyltransferase 112, a partner protein of both rRNA/tRNA and protein methyltransferases, and similar proteins. This family contains eukaryotic tRNA methyltransferase 112 (Trm112)-like proteins such as human multifunctional methyltransferase subunit Trm112 protein, which acts as an activator of both rRNA/tRNA and protein methyltransferases. Trm112 acts as an obligate activating platform for at least four methyltransferases (MTase) involved in the modification of 18S rRNA (Bud23), tRNA (Trm9 and Trm11) and translation termination factor eRF1 (Mtq2) in eukaryotes. Hence, Trm112 is at a nexus between ribosome synthesis and function. Trm112 is a partner protein of N6amt1 (N6 -adenine-specific DNA methyltransferase 1), which is suggested to be the N6-adenine DNA methyltransferase (MTase) in human cells. Trm112 binds to a hydrophobic surface of N6amt1, stabilizing its structure but not directly contributing to substrate binding and catalysis. In Yarrowia lipolytica, it forms a complex with Trm9 methyltransferase, which is involved in the 5-methoxycarbonylmethyluridine (mcm(5)U) modification of the tRNA anticodon wobble position and hence promotes translational fidelity. In Saccharomyces cerevisiae, Trm112 (also called Ynr046w or tRNA methyltransferase 112) is a zinc binding protein that is plurifunctional and a component of the eRF1 methyltransferase, putatively containing a zinc finger signature motif.
Q#574 - >GPK93_08g14180	superfamily	411041	74	114	1.30149e-06	43.6895	cl40493	Trm112-like superfamily	N	 - 	eukaryotic tRNA methyltransferase 112, a partner protein of both rRNA/tRNA and protein methyltransferases, and similar proteins. This family contains eukaryotic tRNA methyltransferase 112 (Trm112)-like proteins such as human multifunctional methyltransferase subunit Trm112 protein, which acts as an activator of both rRNA/tRNA and protein methyltransferases. Trm112 acts as an obligate activating platform for at least four methyltransferases (MTase) involved in the modification of 18S rRNA (Bud23), tRNA (Trm9 and Trm11) and translation termination factor eRF1 (Mtq2) in eukaryotes. Hence, Trm112 is at a nexus between ribosome synthesis and function. Trm112 is a partner protein of N6amt1 (N6 -adenine-specific DNA methyltransferase 1), which is suggested to be the N6-adenine DNA methyltransferase (MTase) in human cells. Trm112 binds to a hydrophobic surface of N6amt1, stabilizing its structure but not directly contributing to substrate binding and catalysis. In Yarrowia lipolytica, it forms a complex with Trm9 methyltransferase, which is involved in the 5-methoxycarbonylmethyluridine (mcm(5)U) modification of the tRNA anticodon wobble position and hence promotes translational fidelity. In Saccharomyces cerevisiae, Trm112 (also called Ynr046w or tRNA methyltransferase 112) is a zinc binding protein that is plurifunctional and a component of the eRF1 methyltransferase, putatively containing a zinc finger signature motif.
Q#584 - >GPK93_08g14280	non-specific	206666	58	281	2.54862e-07	50.5355	cd01878	HflX	 - 	cl38936	HflX GTPase family. HflX subfamily. A distinct conserved domain with a glycine-rich segment N-terminal of the GTPase domain characterizes the HflX subfamily. The E. coli HflX has been implicated in the control of the lambda cII repressor proteolysis, but the actual biological functions of these GTPases remain unclear. HflX is widespread, but not universally represented in all three superkingdoms.
Q#596 - >GPK93_08g14400	non-specific	438123	188	229	5.99695e-09	50.6176	cd16460	RING-H2_DZIP3	 - 	cl17238	RING finger, H2 subclass, found in DAZ (deleted in azoospermia)-interacting protein 3 (DZIP3) and similar proteins. DZIP3, also known as RNA-binding ubiquitin ligase of 138 kDa (RUL138) or 2A-HUB protein, is an RNA-binding E3 ubiquitin-protein ligase that interacts with coactivator-associated arginine methyltransferase 1 (CARM1) and acts as a transcriptional coactivator of estrogen receptor (ER) alpha. It is also a histone H2A ubiquitin ligase that catalyzes monoubiquitination of H2A at lysine 119, functioning as a combinatorial component of the repression machinery required for repressing a specific chemokine gene expression program, critically modulating migratory responses to Toll-like receptors (TLR) activation. DZIP3 contains a C3H2C3-type RING-H2 finger at the C-terminus.
Q#602 - >GPK93_08g14460	specific	224780	5	386	5.46867e-147	422.908	COG1867	TRM1	 - 	cl42797	tRNA G26 N,N-dimethylase Trm1 [Translation, ribosomal structure and biogenesis]. 
